GENESIS-Tabelle: 31121-03-02-5-B
Baufertigstellungen: Wohnungen in Wohn- und;;;;;;
Nichtwohngebäuden (einschl. Umbau) - Jahressumme -;;;;;;
regionale Ebenen;;;;;;
Statistik der Baufertigstellungen;;;;;;
Wohnungen in Wohn- und Nichtwohngebäuden (Anzahl);;;;;;
2015;;;;;;
;;Größe der Wohnung;Größe der Wohnung;Größe der Wohnung;Größe der Wohnung;Größe der Wohnung
;;Insgesamt;1 oder 2 Räume;3 Räume;4 Räume;5 oder mehr Räume
09171129;Reischach;7;0;1;1;5
09171130;Stammham;0;0;0;0;0
09171131;Teising;6;0;0;0;6
09171132;Töging a.Inn, St;9;0;0;0;9
09171133;Tüßling, M;13;0;1;2;10
09171134;Tyrlaching;0;0;0;0;0
09171135;Unterneukirchen;42;3;0;11;28
09171137;Winhöring;17;0;3;3;11
09172111;Ainring;13;2;0;0;11
09172112;Anger;9;1;5;1;2
09172114;Bad Reichenhall, GKSt;89;27;38;18;6
09172115;Bayerisch Gmain;4;2;0;1;1
09172116;Berchtesgaden, M;6;-2;0;2;6
09172117;Bischofswiesen;7;3;2;-2;4
09172118;Freilassing, St;107;37;21;22;27
09172122;Laufen, St;62;13;20;9;20
09172124;Marktschellenberg, M;4;0;0;0;4
09172128;Piding;10;4;2;1;3
09172129;Ramsau b.Berchtesgaden;20;1;9;2;8
09172130;Saaldorf-Surheim;16;2;1;-1;14
09172131;Schneizlreuth;3;1;1;-2;3
09172132;Schönau a.Königssee;81;48;10;8;15
09172134;Teisendorf, M;47;4;7;4;32
09172444;Gem.fr. Geb. Berchtesgadener Land;0;0;0;0;0
09173111;Bad Heilbrunn;16;2;5;0;9
09173112;Bad Tölz, St;44;1;14;12;17
09173113;Benediktbeuern;17;4;5;0;8
09173115;Bichl;26;4;6;4;12
09173118;Dietramszell;27;1;13;0;13
09173120;Egling;32;2;2;2;26
09173123;Eurasburg;17;4;1;1;11
09173124;Gaißach;18;5;2;2;9
09173126;Geretsried, St;175;91;28;10;46
09173127;Greiling;6;1;-1;0;6
09173130;Icking;12;1;3;2;6
09173131;Jachenau;10;3;1;3;3
09173133;Kochel a.See;27;3;0;7;17
09173134;Königsdorf;13;1;0;-1;13
09173135;Lenggries;56;9;9;14;24
09173137;Münsing;12;2;4;0;6
09173140;Reichersbeuern;6;2;1;0;3
09173141;Sachsenkam;9;1;3;0;5
09173142;Schlehdorf;15;7;3;1;4
09173145;Wackersberg;26;1;7;1;17
09173147;Wolfratshausen, St;80;15;27;18;20
09173444;Gem.fr. Geb. Bad Tölz-Wolfratshausen;0;0;0;0;0
09174111;Altomünster, M;59;7;2;3;47
09174113;Bergkirchen;49;5;13;2;29
09174115;Dachau, GKSt;177;35;55;30;57
09174118;Erdweg;27;1;-1;3;24
09174121;Haimhausen;69;2;8;17;42
09174122;Hebertshausen;28;0;1;4;23
09174126;Karlsfeld;188;49;36;17;86
09174131;Markt Indersdorf, M;86;4;20;13;49
09174135;Odelzhausen;71;2;6;12;51
09174136;Petershausen;44;6;7;6;25
09174137;Pfaffenhofen a.d.Glonn;51;2;4;2;43
09174141;Röhrmoos;66;5;13;13;35
09174143;Schwabhausen;66;5;11;15;35
09174146;Sulzemoos;45;3;5;8;29
09174147;Hilgertshausen-Tandern;30;3;4;7;16
09174150;Vierkirchen;25;0;0;5;20
09174151;Weichs;43;1;4;7;31
09175111;Anzing;74;15;20;17;22
09175112;Aßling;41;1;8;7;25
09175113;Baiern;1;0;0;0;1
09175114;Bruck;2;0;0;0;2
09175115;Ebersberg, St;66;7;14;21;24
09175116;Egmating;12;1;7;0;4
09175118;Forstinning;28;13;5;1;9
09175119;Frauenneuharting;3;0;0;1;2
09175121;Glonn, M;22;2;1;2;17
09175122;Grafing b.München, St;46;11;17;2;16
09175123;Hohenlinden;6;0;0;-1;7
09175124;Kirchseeon, M;52;1;10;14;27
09175127;Markt Schwaben, M;83;53;17;1;12
09175128;Moosach;2;0;0;2;0
09175131;Oberpframmern;4;1;1;0;2
09175132;Vaterstetten;120;10;17;23;70
09175133;Pliening;19;3;2;8;6
09175135;Poing;193;0;4;13;176
09175136;Emmering;0;-1;1;0;0
09175137;Steinhöring;9;1;2;1;5
09175139;Zorneding;14;2;1;7;4
09175444;Gem.fr. Geb. Ebersberg;0;0;0;0;0
09176111;Adelschlag;15;0;1;2;12
09176112;Altmannstein, M;32;1;1;2;28
09176114;Beilngries, St;26;7;6;4;9
09176116;Böhmfeld;7;1;0;1;5
09176118;Buxheim;41;1;3;2;35
09176120;Denkendorf;26;3;4;3;16
09176121;Dollnstein, M;5;-2;1;0;6
09176122;Egweil;4;0;0;0;4
09176123;Eichstätt, GKSt;98;28;40;7;23
09176124;Eitensheim;9;0;1;4;4
09176126;Gaimersheim, M;81;12;24;17;28
09176129;Großmehring;69;10;4;14;41
09176131;Hepberg;27;1;6;1;19
09176132;Hitzhofen;21;0;1;0;20
09176137;Kinding, M;13;1;1;1;10
09176138;Kipfenberg, M;38;2;3;3;30
09176139;Kösching, M;54;8;15;6;25
09176143;Lenting;29;0;10;10;9
09176147;Mindelstetten;18;2;1;2;13
09176148;Mörnsheim, M;3;0;0;1;2
09176149;Nassenfels, M;11;-1;0;2;10
09176150;Oberdolling;8;1;0;1;6
09176153;Pförring, M;20;2;0;2;16
09176155;Pollenfeld;29;0;1;5;23
09176160;Schernfeld;19;0;0;4;15
09176161;Stammham;23;1;1;7;14
09176164;Titting, M;3;0;0;0;3
09176165;Walting;4;0;0;1;3
09176166;Wellheim, M;11;1;0;1;9
09176167;Wettstetten;34;2;10;10;12
09176444;Gem.fr. Geb. Eichstätt;0;0;0;0;0
09177112;Berglern;18;2;0;5;11
09177113;Bockhorn;20;1;1;2;16
09177114;Buch a.Buchrain;6;0;1;0;5
09177115;Dorfen, St;46;6;12;2;26
09177116;Eitting;49;5;14;10;20
09177117;Erding, Große Kreisstadt;190;37;33;26;94
09177118;Finsing;41;22;6;0;13
09177119;Forstern;56;11;11;10;24
09177120;Fraunberg;27;6;6;4;11
09177121;Hohenpolding;17;-1;1;3;14
09177122;Inning a.Holz;15;5;4;2;4
09177123;Isen, M;25;0;3;8;14
09177124;Kirchberg;5;0;0;0;5
09177126;Langenpreising;26;6;5;2;13
09177127;Lengdorf;16;0;4;2;10
09177130;Moosinning;36;8;7;6;15
09177131;Neuching;20;2;8;3;7
09177133;Oberding;44;7;5;3;29
09177134;Ottenhofen;11;1;2;5;3
09177135;Pastetten;16;0;8;0;8
09177137;Sankt Wolfgang;16;1;2;4;9
09177138;Steinkirchen;4;0;0;0;4
09177139;Taufkirchen (Vils);55;3;7;7;38
09177142;Walpertskirchen;4;0;0;-1;5
09177143;Wartenberg, M;34;5;2;7;20
09177144;Wörth;18;4;2;5;7
09178113;Allershausen;10;0;0;1;9
09178115;Attenkirchen;24;6;8;0;10
09178116;Au i.d.Hallertau, M;30;4;1;0;25
09178120;Eching;76;31;12;17;16
09178122;Rudelzhausen;10;1;0;-1;10
09178123;Fahrenzhausen;30;5;2;4;19
09178124;Freising, GKSt;361;80;120;85;76
09178125;Gammelsdorf;5;1;1;0;3
09178129;Haag a.d.Amper;10;0;2;2;6
09178130;Hallbergmoos;173;99;39;20;15
09178132;Hörgertshausen;8;1;1;0;6
09178133;Hohenkammer;16;0;0;0;16
09178136;Kirchdorf a.d.Amper;17;2;2;4;9
09178137;Kranzberg;21;12;4;2;3
09178138;Langenbach;1;0;0;0;1
09178140;Marzling;15;0;2;4;9
09178142;Mauern;7;2;0;0;5
09178143;Moosburg a.d.Isar, St;143;10;58;29;46
09178144;Nandlstadt, M;40;18;0;1;21
09178145;Neufahrn b.Freising;46;4;4;13;25
09178150;Paunzhausen;1;0;0;0;1
09178155;Wang;16;1;0;4;11
09178156;Wolfersdorf;8;3;1;0;4
09178157;Zolling;13;1;2;1;9
09179111;Adelshofen;10;0;1;2;7
09179113;Alling;17;6;0;2;9
09179114;Althegnenberg;8;0;1;1;6
09179117;Egenhofen;21;0;-1;2;20
09179118;Eichenau;29;4;7;4;14
09179119;Emmering;12;2;1;3;6
09179121;Fürstenfeldbruck, GKSt;189;51;52;36;50
09179123;Germering, GKSt;57;0;22;12;23
09179125;Grafrath;13;1;1;3;8
09179126;Gröbenzell;62;29;6;5;22
09179128;Hattenhofen;7;-1;0;1;7
09179130;Jesenwang;4;1;-1;0;4
09179131;Kottgeisering;2;0;1;0;1
09179132;Landsberied;13;0;0;3;10
09179134;Maisach;46;3;4;6;33
09179136;Mammendorf;35;4;3;3;25
09179137;Mittelstetten;5;0;0;1;4
09179138;Moorenweis;22;0;2;6;14
09179140;Oberschweinbach;16;1;4;2;9
09179142;Olching, St;192;71;28;23;70
09179145;Puchheim, St;28;6;7;6;9
09179147;Schöngeising;1;0;0;0;1
09179149;Türkenfeld;17;4;4;1;8
09180112;Bad Kohlgrub;9;0;1;2;6
09180113;Bad Bayersoien;7;1;3;1;2
09180114;Eschenlohe;0;0;0;0;0
09180115;Ettal;0;0;0;0;0
09180116;Farchant;0;0;0;0;0
09180117;Garmisch-Partenkirchen, M;45;4;5;18;18
09180118;Grainau;3;0;0;-1;4
09180119;Großweil;3;0;-1;0;4
09180122;Krün;0;0;0;0;0
09180123;Mittenwald, M;4;1;2;1;0
09180124;Murnau a.Staffelsee, M;31;15;4;3;9
09180125;Oberammergau;10;1;3;3;3
09180126;Oberau;10;0;7;2;1
09180127;Ohlstadt;6;0;0;0;6
09180128;Riegsee;2;0;0;0;2
09180129;Saulgrub;1;0;0;0;1
09180131;Schwaigen;5;0;0;2;3
09180132;Seehausen a.Staffelsee;12;5;2;4;1
09180133;Spatzenhausen;0;0;0;0;0
09180134;Uffing a.Staffelsee;9;0;1;3;5
09180135;Unterammergau;2;0;0;2;0
09180136;Wallgau;2;0;0;0;2
09180444;Gem.fr. Geb. Garmisch-Partenkirchen;0;0;0;0;0
09181111;Apfeldorf;15;0;1;1;13
09181113;Denklingen;36;11;10;6;9
09181114;Dießen am Ammersee, M;47;9;9;4;25
09181115;Eching am Ammersee;10;2;0;1;7
09181116;Egling a.d.Paar;10;0;0;2;8
09181118;Eresing;6;0;2;0;4
09181120;Finning;12;1;1;1;9
09181121;Fuchstal;32;10;5;2;15
09181122;Geltendorf;9;0;2;1;6
09181123;Greifenberg;25;12;12;1;0
09181124;Hofstetten;19;0;5;1;13
09181126;Hurlach;16;0;3;0;13
09181127;Igling;15;3;2;1;9
09181128;Kaufering, M;5;1;-1;1;4
09181129;Kinsau;4;0;0;2;2
09181130;Landsberg am Lech, GKSt;112;12;37;16;47
09181131;Obermeitingen;10;1;0;0;9
09181132;Penzing;8;0;0;2;6
09181133;Vilgertshofen;9;1;0;2;6
09181134;Prittriching;3;0;2;3;-2
09181135;Reichling;11;0;0;0;11
09181137;Rott;11;0;0;1;10
09181138;Scheuring;5;2;0;-1;4
09181139;Schondorf am Ammersee;30;5;8;7;10
09181140;Schwifting;1;0;0;0;1
09181141;Pürgen;21;1;5;2;13
09181142;Thaining;15;2;4;2;7
09181143;Unterdießen;7;0;1;1;5
09181144;Utting am Ammersee;25;1;1;5;18
09181145;Weil;12;1;2;0;9
09181146;Windach;17;1;5;2;9
09181444;Gem.fr. Geb. Landsberg am Lech;0;0;0;0;0
09182111;Bad Wiessee;31;12;9;4;6
09182112;Bayrischzell;16;1;3;2;10
09182114;Fischbachau;13;0;2;0;11
09182116;Gmund a.Tegernsee;22;2;2;5;13
09182119;Hausham;28;19;7;1;1
09182120;Holzkirchen, M;100;30;4;32;34
09182123;Irschenberg;14;2;0;3;9
09182124;Kreuth;37;11;6;10;10
09182125;Miesbach, St;32;-1;2;20;11
09182127;Otterfing;16;2;0;2;12
09182129;Rottach-Egern;24;-1;4;13;8
09182131;Schliersee, M;39;6;19;8;6
09182132;Tegernsee, St;37;5;9;14;9
09182133;Valley;10;0;1;2;7
09182134;Waakirchen;41;13;17;1;10
09182136;Warngau;36;4;4;7;21
09182137;Weyarn;53;15;19;5;14
09183112;Ampfing;32;3;2;7;20
09183113;Aschau a.Inn;11;2;2;1;6
09183114;Buchbach, M;20;5;1;3;11
09183115;Egglkofen;2;0;0;0;2
09183116;Erharting;6;1;0;0;5
09183118;Gars a.Inn, M;13;0;1;3;9
09183119;Haag i.OB, M;10;1;-1;0;10
09183120;Heldenstein;20;3;4;4;9
09183122;Jettenbach;0;0;0;0;0
09183123;Kirchdorf;4;1;1;0;2
09183124;Kraiburg a.Inn, M;5;-1;-3;-3;12
09183125;Lohkirchen;5;0;0;1;4
09183126;Maitenbeth;15;5;0;2;8
09183127;Mettenheim;36;13;0;2;21
09183128;Mühldorf a.Inn, St;263;59;81;31;92
09183129;Neumarkt-Sankt Veit, St;6;1;3;-2;4
09183130;Niederbergkirchen;8;0;1;3;4
09183131;Niedertaufkirchen;8;0;2;0;6
09183132;Oberbergkirchen;6;0;3;2;1
09183134;Oberneukirchen;2;0;0;-1;3
09183135;Obertaufkirchen;15;0;0;4;11
09183136;Polling;6;0;2;2;2
09183138;Rattenkirchen;2;0;0;0;2
09183139;Rechtmehring;12;2;0;2;8
09183140;Reichertsheim;13;1;2;5;5
09183143;Schönberg;6;1;1;1;3
09183144;Schwindegg;18;0;4;3;11
09183145;Taufkirchen;5;0;0;1;4
09183147;Unterreit;5;0;0;1;4
09183148;Waldkraiburg, St;30;0;11;4;15
09183151;Zangberg;4;-1;1;0;4
09183444;Gem.fr. Geb. Mühldorf a.Inn;0;0;0;0;0
09184112;Aschheim;59;1;2;24;32
09184113;Baierbrunn;17;0;0;0;17
09184114;Brunnthal;41;7;3;3;28
09184118;Feldkirchen;28;1;7;11;9
09184119;Garching b.München, St;122;14;37;39;32
09184120;Gräfelfing;63;0;-1;12;52
09184121;Grasbrunn;23;2;4;5;12
09184122;Grünwald;31;2;5;1;23
09184123;Haar;77;29;19;19;10
09184127;Höhenkirchen-Siegertsbrunn;86;0;18;34;34
09184129;Hohenbrunn;11;0;1;2;8
09184130;Ismaning;63;29;5;5;24
09184131;Kirchheim b.München;37;3;6;21;7
09184132;Neuried;21;3;6;2;10
09184134;Oberhaching;106;14;29;23;40
09184135;Oberschleißheim;22;-1;5;0;18
09184136;Ottobrunn;96;29;21;18;28
09184137;Aying;48;2;5;7;34
09184138;Planegg;113;99;0;0;14
09184139;Pullach i.Isartal;16;0;0;4;12
09184140;Putzbrunn;45;17;11;9;8
09184141;Sauerlach;64;11;27;8;18
09184142;Schäftlarn;33;13;2;-2;20
09184144;Straßlach-Dingharting;29;10;11;1;7
09184145;Taufkirchen;13;0;1;6;6
09184146;Neubiberg;95;35;32;17;11
09184147;Unterföhring;45;9;8;15;13
09184148;Unterhaching;114;15;37;32;30
09184149;Unterschleißheim, St;255;53;82;65;55
09184444;Gem.fr. Geb. München;0;0;0;0;0
09185113;Aresing;7;0;0;0;7
09185116;Berg im Gau;4;0;0;1;3
09185118;Bergheim;8;1;1;3;3
09185123;Brunnen;11;0;1;0;10
09185125;Burgheim, M;14;0;3;1;10
09185127;Ehekirchen;21;1;6;0;14
09185131;Gachenbach;13;1;2;2;8
09185139;Karlshuld;53;19;10;13;11
09185140;Karlskron;25;2;2;6;15
09185143;Langenmosen;10;2;1;1;6
09185149;Neuburg a.d.Donau, GKSt;150;18;23;53;56
09185150;Oberhausen;31;3;7;6;15
09185153;Rennertshofen, M;19;1;0;4;14
09185157;Rohrenfels;18;0;4;2;12
09185158;Schrobenhausen, St;84;13;25;18;28
09185163;Königsmoos;27;2;3;2;20
09185166;Waidhofen;6;0;0;0;6
09185168;Weichering;37;17;12;4;4
09186113;Baar-Ebenhausen;41;19;5;11;6
09186116;Ernsgaden;9;6;0;0;3
09186122;Geisenfeld, St;104;15;30;15;44
09186125;Gerolsbach;22;0;2;5;15
09186126;Hettenshausen;18;5;1;3;9
09186128;Hohenwart, M;14;1;3;0;10
09186130;Ilmmünster;4;0;1;0;3
09186132;Jetzendorf;16;4;0;0;12
09186137;Manching, M;84;13;18;17;36
09186139;Münchsmünster;9;0;0;0;9
09186143;Pfaffenhofen a.d.Ilm, St;193;69;40;26;58
09186144;Pörnbach;14;0;0;1;13
09186146;Reichertshausen;22;4;0;3;15
09186147;Reichertshofen, M;50;5;9;5;31
09186149;Rohrbach;25;0;6;2;17
09186151;Scheyern;18;1;5;2;10
09186152;Schweitenkirchen;27;-1;2;1;25
09186158;Vohburg a.d.Donau, St;59;19;8;7;25
09186162;Wolnzach, M;65;14;10;12;29
09187113;Amerang;28;6;6;6;10
09187114;Aschau i.Chiemgau;39;5;6;9;19
09187116;Babensham;15;0;2;1;12
09187117;Bad Aibling, St;149;27;45;38;39
09187118;Bernau a.Chiemsee;40;27;3;2;8
09187120;Brannenburg;19;1;1;2;15
09187121;Breitbrunn a.Chiemsee;6;0;-1;1;6
09187122;Bruckmühl, M;90;11;10;15;54
09187123;Chiemsee;0;0;0;0;0
09187124;Edling;33;3;5;6;19
09187125;Eggstätt;6;0;0;0;6
09187126;Eiselfing;23;3;4;4;12
09187128;Bad Endorf, M;6;2;1;1;2
09187129;Bad Feilnbach;35;8;9;10;8
09187130;Feldkirchen-Westerham;41;19;3;2;17
09187131;Flintsbach a.Inn;4;0;0;0;4
09187132;Frasdorf;16;4;2;2;8
09187134;Griesstätt;7;1;0;2;4
09187137;Großkarolinenfeld;48;4;6;15;23
09187138;Gstadt a.Chiemsee;7;0;5;0;2
09187139;Halfing;12;0;0;2;10
09187142;Schechen;28;2;4;5;17
09187145;Höslwang;12;0;0;4;8
09187148;Kiefersfelden;14;0;1;3;10
09187150;Kolbermoor, St;142;9;66;39;28
09187154;Neubeuern, M;4;0;-3;-1;8
09187156;Nußdorf a.Inn;8;-1;0;1;8
09187157;Oberaudorf;7;0;0;0;7
09187159;Pfaffing;16;0;1;2;13
09187162;Prien a.Chiemsee, M;58;7;20;13;18
09187163;Prutting;16;0;3;5;8
09187164;Ramerberg;4;0;0;0;4
09187165;Raubling;38;5;10;8;15
09187167;Riedering;43;3;7;12;21
09187168;Rimsting;39;3;3;7;26
09187169;Rohrdorf;34;5;4;7;18
09187170;Rott a.Inn;57;14;6;8;29
09187172;Samerberg;9;-1;5;0;5
09187173;Schonstett;9;4;1;1;3
09187174;Söchtenau;14;0;3;1;10
09187176;Soyen;1;0;0;0;1
09187177;Stephanskirchen;13;2;4;1;6
09187179;Tuntenhausen;28;1;5;3;19
09187181;Vogtareuth;14;6;1;0;7
09187182;Wasserburg a.Inn, St;16;4;6;2;4
09187186;Albaching;8;0;0;2;6
09187444;Gem.fr. Geb. Rosenheim;0;0;0;0;0
09188113;Berg;31;4;4;1;22
09188117;Andechs;6;2;0;-1;5
09188118;Feldafing;9;1;2;2;4
09188120;Gauting;77;15;19;10;33
09188121;Gilching;50;0;5;12;33
09188124;Herrsching a.Ammersee;9;1;2;1;5
09188126;Inning a.Ammersee;13;3;1;4;5
09188127;Krailling;10;1;4;-2;7
09188132;Seefeld;16;0;0;0;16
09188137;Pöcking;23;0;6;4;13
09188139;Starnberg, St;50;6;13;10;21
09188141;Tutzing;53;18;4;13;18
09188144;Weßling;9;0;0;1;8
09188145;Wörthsee;24;3;6;4;11
09188444;Gem.fr. Geb. Starnberg;0;0;0;0;0
09189111;Altenmarkt a.d.Alz;25;5;11;6;3
09189113;Bergen;20;1;1;7;11
09189114;Chieming;8;3;1;1;3
09189115;Engelsberg;8;0;1;2;5
09189118;Fridolfing;56;8;9;1;38
09189119;Grabenstätt;5;0;0;2;3
09189120;Grassau, M;22;1;8;2;11
09189124;Inzell;31;10;1;13;7
09189126;Kienberg;2;0;0;2;0
09189127;Kirchanschöring;17;4;-2;3;12
09189129;Marquartstein;6;0;1;0;5
09189130;Nußdorf;8;0;1;-1;8
09189133;Obing;2;0;0;0;2
09189134;Palling;26;1;1;3;21
09189135;Petting;16;3;0;1;12
09189137;Pittenhart;1;0;0;1;0
09189139;Reit im Winkl;2;-1;2;1;0
09189140;Ruhpolding;41;2;6;10;23
09189141;Schleching;4;2;0;0;2
09189142;Schnaitsee;11;1;1;2;7
09189143;Seeon-Seebruck;4;0;1;0;3
09189145;Siegsdorf;14;0;4;1;9
09189146;Staudach-Egerndach;0;0;0;0;0
09189148;Surberg;26;0;0;5;21
09189149;Tacherting;35;1;5;2;27
09189150;Taching a.See;6;0;1;-1;6
09189152;Tittmoning, St;19;5;2;3;9
09189154;Traunreut, St;15;2;4;1;8
09189155;Traunstein, GKSt;125;13;61;25;26
09189157;Trostberg, St;46;9;8;6;23
09189159;Übersee;19;2;3;6;8
09189160;Unterwössen;12;0;1;5;6
09189161;Vachendorf;7;2;4;-1;2
09189162;Waging a.See, M;61;5;4;27;25
09189165;Wonneberg;4;0;0;0;4
09189444;Gem.fr. Geb. Traunstein;0;0;0;0;0
09190111;Altenstadt;4;1;0;0;3
09190113;Antdorf;6;0;0;1;5
09190114;Bernbeuren;4;0;0;4;0
09190115;Bernried am Starnberger See;5;0;0;0;5
09190117;Böbing;7;0;-1;0;8
09190118;Burggen;10;1;1;0;8
09190120;Eberfing;11;0;3;0;8
09190121;Eglfing;15;3;5;4;3
09190126;Habach;4;0;1;0;3
09190129;Hohenfurch;8;1;-1;1;7
09190130;Hohenpeißenberg;6;2;0;2;2
09190131;Huglfing;8;1;0;-1;8
09190132;Iffeldorf;8;4;0;3;1
09190133;Ingenried;7;0;0;0;7
09190135;Oberhausen;5;3;-1;1;2
09190136;Obersöchering;7;0;1;0;6
09190138;Pähl;6;0;2;0;4
09190139;Peißenberg, M;14;0;1;5;8
09190140;Peiting, M;28;12;2;4;10
09190141;Penzberg, St;22;0;5;3;14
09190142;Polling;3;0;0;-1;4
09190143;Prem;5;0;1;0;4
09190144;Raisting;3;0;0;1;2
09190145;Rottenbuch;6;0;0;0;6
09190148;Schongau, St;18;-1;5;-1;15
09190149;Schwabbruck;4;0;0;0;4
09190151;Schwabsoien;12;0;-2;4;10
09190152;Seeshaupt;13;0;2;1;10
09190153;Sindelsdorf;9;0;0;0;9
09190154;Steingaden;21;0;1;3;17
09190157;Weilheim i.OB, St;85;43;13;16;13
09190158;Wessobrunn;14;1;6;1;6
09190159;Wielenbach;9;0;0;2;7
09190160;Wildsteig;1;0;-1;1;1
09261000;Landshut;738;248;215;146;129
09262000;Passau;141;36;25;31;49
09263000;Straubing;240;56;64;40;80
09271111;Aholming;2;0;0;0;2
09271113;Auerbach;3;0;0;1;2
09271114;Außernzell;1;0;0;0;1
09271116;Bernried;10;0;0;1;9
09271118;Buchhofen;3;0;0;0;3
09271119;Deggendorf, GKSt;226;-30;65;61;130
09271122;Grafling;7;1;0;0;6
09271123;Grattersdorf;4;0;0;1;3
09271125;Hengersberg, M;61;2;5;12;42
09271126;Hunding;4;0;0;0;4
09271127;Iggensbach;4;0;1;-3;6
09271128;Künzing;8;1;0;-1;8
09271130;Lalling;3;0;0;0;3
09271132;Metten, M;24;3;6;3;12
09271135;Moos;13;0;0;1;12
09271138;Niederalteich;21;1;2;3;15
09271139;Oberpöring;9;0;1;1;7
09271140;Offenberg;14;2;0;1;11
09271141;Osterhofen, St;42;7;4;2;29
09271143;Otzing;10;0;1;1;8
09271146;Plattling, St;31;-12;7;15;21
09271148;Schaufling;5;0;0;0;5
09271149;Schöllnach, M;9;0;-1;1;9
09271151;Stephansposching;10;0;1;4;5
09271152;Wallerfing;3;0;0;0;3
09271153;Winzer, M;15;4;2;2;7
09272116;Eppenschlag;2;0;0;0;2
09272118;Freyung, St;23;2;0;7;14
09272119;Fürsteneck;2;0;1;1;0
09272120;Grafenau, St;16;5;1;0;10
09272121;Grainet;3;0;0;1;2
09272122;Haidmühle;0;-1;1;0;0
09272126;Hinterschmiding;14;3;3;3;5
09272127;Hohenau;10;0;0;1;9
09272128;Innernzell;3;0;0;0;3
09272129;Jandelsbrunn;26;19;1;1;5
09272134;Mauth;8;0;1;1;6
09272136;Neureichenau;15;0;0;1;14
09272138;Perlesreut, M;7;0;1;1;5
09272139;Philippsreut;4;0;0;1;3
09272140;Ringelai;3;0;0;-1;4
09272141;Röhrnbach, M;9;0;1;3;5
09272142;Saldenburg;5;-1;1;0;5
09272143;Sankt Oswald-Riedlhütte;11;3;1;1;6
09272145;Schöfweg;1;0;0;-1;2
09272146;Neuschönau;6;0;1;1;4
09272147;Schönberg, M;8;-1;1;2;6
09272149;Spiegelau;6;0;-1;2;5
09272150;Thurmansbang;11;0;7;-1;5
09272151;Waldkirchen, St;34;3;7;0;24
09272152;Zenting;0;0;0;0;0
09272444;Gem.fr. Geb. Freyung-Grafenau;0;0;0;0;0
09273111;Abensberg, St;93;4;21;30;38
09273113;Aiglsbach;8;1;0;1;6
09273115;Attenhofen;7;0;2;0;5
09273116;Bad Abbach, M;64;11;5;13;35
09273119;Biburg;1;0;0;0;1
09273121;Essing, M;6;1;-1;0;6
09273125;Hausen;9;0;1;1;7
09273127;Herrngiersdorf;6;0;1;0;5
09273133;Ihrlerstein;9;2;2;2;3
09273137;Kelheim, St;59;15;11;7;26
09273139;Kirchdorf;4;0;0;2;2
09273141;Langquaid, M;38;0;16;3;19
09273147;Mainburg, St;65;8;4;17;36
09273152;Neustadt a.d.Donau, St;65;0;19;11;35
09273159;Painten, M;5;0;0;1;4
09273163;Elsendorf;9;0;2;1;6
09273164;Riedenburg, St;24;4;5;3;12
09273165;Rohr i.NB, M;13;0;1;2;10
09273166;Saal a.d.Donau;31;2;3;0;26
09273172;Siegenburg, M;37;0;2;14;21
09273175;Teugn;29;0;7;10;12
09273177;Train;6;0;0;1;5
09273178;Volkenschwand;4;0;0;0;4
09273181;Wildenberg;13;0;1;1;11
09273444;Gem.fr. Geb. Kelheim;0;0;0;0;0
09274111;Adlkofen;22;0;0;10;12
09274112;Aham;4;0;0;0;4
09274113;Altdorf, M;22;0;0;2;20
09274114;Altfraunhofen;28;1;1;6;20
09274118;Baierbach;0;0;0;0;0
09274119;Bayerbach b.Ergoldsbach;8;0;0;1;7
09274120;Bodenkirchen;24;2;1;3;18
09274121;Buch a.Erlbach;33;3;7;2;21
09274124;Eching;20;0;0;2;18
09274126;Ergolding, M;27;0;1;2;24
09274127;Ergoldsbach, M;24;0;0;1;23
09274128;Essenbach, M;33;1;2;1;29
09274132;Furth;5;0;0;1;4
09274134;Geisenhausen, M;24;0;1;1;22
09274135;Gerzen;4;0;-1;1;4
09274141;Hohenthann;21;0;0;2;19
09274145;Kröning;22;0;2;5;15
09274146;Kumhausen;15;0;1;8;6
09274153;Neufahrn i.NB;15;0;0;0;15
09274154;Neufraunhofen;2;0;0;0;2
09274156;Niederaichbach;31;2;2;9;18
09274165;Obersüßbach;9;0;0;0;9
09274172;Pfeffenhausen, M;18;1;2;0;15
09274174;Postau;5;0;0;0;5
09274176;Rottenburg a.d.Laaber, St;21;0;0;1;20
09274179;Schalkham;4;0;0;0;4
09274182;Tiefenbach;22;1;1;1;19
09274183;Velden, M;9;0;1;1;7
09274184;Vilsbiburg, St;70;0;37;14;19
09274185;Vilsheim;23;0;1;6;16
09274187;Weihmichl;7;0;0;0;7
09274188;Weng;8;0;0;0;8
09274191;Wörth a.d.Isar;20;1;2;0;17
09274193;Wurmsham;5;0;0;0;5
09274194;Bruckberg;16;0;0;3;13
09275111;Aicha vorm Wald;12;1;0;1;10
09275112;Aidenbach, M;37;6;21;8;2
09275114;Aldersbach;28;2;0;2;24
09275116;Bad Füssing;32;2;2;16;12
09275117;Beutelsbach;3;0;0;0;3
09275118;Breitenberg;1;0;0;0;1
09275119;Büchlberg;16;1;-1;3;13
09275120;Eging a.See, M;13;2;4;4;3
09275121;Fürstenstein;6;0;0;1;5
09275122;Fürstenzell, M;51;11;6;5;29
09275124;Bad Griesbach i.Rottal, St;31;-3;7;5;22
09275125;Haarbach;15;0;2;3;10
